Ticket_#,Customer_Complaint,Date,Date_month_year,Time,Received_Via,City,State,Zip_code,Status,Filing_on_Behalf_of_Someone,Complaint_Type,Status_Group,Cleaned_Complaint
224687,Issues with Comcast Customer Service due to loss of Internet,04-08-2015,04-Aug-15,4:09:57 PM,Customer Care Call,Greenwood Village,Colorado,80111,Closed,No,Service/Network,Unresolved,issues with comcast customer service due to loss of internet
360665,Speeds being throttled.,24-06-2015,24-Jun-15,12:47:19 AM,Internet,Gresham,Oregon,97030,Open,No,Internet Speed,Unresolved,speeds being throttled
266833,internet essentials for low income families,30-04-2015,30-Apr-15,3:24:35 PM,Customer Care Call,Griffin,Georgia,30223,Closed,No,Other/Technical,Unresolved,internet essentials for low income families
348580,Hearsts Magazine contest scam,18-06-2015,18-Jun-15,12:23:50 PM,Internet,Griffith,Indiana,46319,Closed,No,Other/Technical,Unresolved,hearsts magazine contest scam
226766,Comcast,04-09-2015,04-Sep-15,2:36:14 PM,Customer Care Call,Grosse Ile,Michigan,48138,Closed,No,Other/Technical,Unresolved,comcast
364523,Comcast,25-06-2015,25-Jun-15,12:16:43 PM,Internet,Grosse Pointe,Michigan,48230,Solved,No,Other/Technical,Resolved,comcast
372910,Comcast Internet Service,29-06-2015,29-Jun-15,4:24:21 PM,Customer Care Call,Grosse Pointe,Michigan,48230,Open,No,Service/Network,Unresolved,comcast internet service
360578,Comcast Bundles,23-06-2015,23-Jun-15,11:58:01 PM,Internet,Grosse Pointe Farms,Michigan,48236,Solved,No,Other/Technical,Resolved,comcast bundles
274464,Comcast Fraud?,05-05-2015,05-May-15,4:33:13 PM,Internet,Grosse Pointe Park,Michigan,48230,Closed,No,Other/Technical,Unresolved,comcast fraud
230174,Comcast surprise increase in charges,04-10-2015,04-Oct-15,11:05:54 PM,Customer Care Call,Grovetown,Georgia,30813,Closed,No,Billing/Charges,Unresolved,comcast surprise increase in charges
231207,Internet Problems,04-12-2015,04-Dec-15,1:13:28 PM,Customer Care Call,Gurnee,Illinois,60031,Closed,No,Other/Technical,Unresolved,internet problems
241373,Comcast Rrefund Owing to Us since 3/12/2015,17-04-2015,17-Apr-15,1:03:34 PM,Internet,Half Moon Bay,California,94019,Closed,No,Other/Technical,Unresolved,comcast rrefund owing to us since 
246111,Still Overcharged,20-04-2015,20-Apr-15,9:38:53 PM,Internet,Half Moon Bay,California,94019,Closed,No,Billing/Charges,Unresolved,still overcharged
330473,Charged for speeds they can not provide,06-09-2015,06-Sep-15,1:45:08 PM,Internet,Hallandale Beach,Florida,33009,Open,No,Billing/Charges,Unresolved,charged for speeds they can not provide
281318,Comcast deception,05-08-2015,05-Aug-15,8:16:21 PM,Internet,Hammonton,New Jersey,8037,Open,No,Other/Technical,Unresolved,comcast deception
356497,COMCAST - Slow Down Imternet Speed,22-06-2015,22-Jun-15,4:36:57 PM,Customer Care Call,Hampton,Georgia,30228,Solved,No,Internet Speed,Resolved,comcast  slow down imternet speed
360621,Data Caps,24-06-2015,24-Jun-15,12:22:34 AM,Internet,Hampton Cove,Alabama,35763,Pending,No,Other/Technical,Unresolved,data caps
253565,Comcast billing complaint,23-04-2015,23-Apr-15,5:28:29 PM,Internet,Hampton Falls,New Hampshire,3844,Closed,Yes,Billing/Charges,Unresolved,comcast billing complaint
360582,Frequent interruptions,23-06-2015,23-Jun-15,11:59:51 PM,Internet,Hamtramck,Michigan,48212,Solved,No,Other/Technical,Resolved,frequent interruptions
224890,Comcast Overbilling,04-08-2015,04-Aug-15,5:06:25 PM,Customer Care Call,Hanover,Pennsylvania,17331,Closed,No,Billing/Charges,Unresolved,comcast overbilling
339928,Throttling by Comcast/Xfinity,14-06-2015,14-Jun-15,1:38:06 PM,Customer Care Call,Hanover,Pennsylvania,17331,Open,No,Other/Technical,Unresolved,throttling by comcastxfinity
342068,no internet last 4 days even after more than 10 calls and spending 10 hours with comcast on phone,15-06-2015,15-Jun-15,6:20:53 PM,Customer Care Call,Hanover Park,Illinois,60133,Solved,No,Other/Technical,Resolved,no internet last  days even after more than  calls and spending  hours with comcast on phone
259223,Comcast slamming/overcharge/,27-04-2015,27-Apr-15,2:33:32 PM,Internet,Happy Valley,Oregon,97086,Closed,Yes,Billing/Charges,Unresolved,comcast slammingovercharge
360344,Speeds received are not as advertised,23-06-2015,23-Jun-15,10:20:38 PM,Customer Care Call,Happy Valley,Oregon,97086,Open,No,Internet Speed,Unresolved,speeds received are not as advertised
363273,Comcast throttling speeds,24-06-2015,24-Jun-15,7:27:52 PM,Customer Care Call,Happy Valley,Oregon,97086,Closed,No,Internet Speed,Unresolved,comcast throttling speeds
359049,Comcast Billing,23-06-2015,23-Jun-15,3:46:45 PM,Internet,Harleysville,Pennsylvania,19438,Solved,No,Billing/Charges,Resolved,comcast billing
347018,Fraudulent Billing by ComCast,17-06-2015,17-Jun-15,6:53:41 PM,Customer Care Call,Harrisburg,Pennsylvania,17101,Open,No,Billing/Charges,Unresolved,fraudulent billing by comcast
361639,Comcast Throttling,24-06-2015,24-Jun-15,12:22:23 PM,Customer Care Call,Hartford,Michigan,49057,Open,No,Other/Technical,Unresolved,comcast throttling
293326,Throttle of my Internet access speeds by Comcast,16-05-2015,16-May-15,1:34:04 PM,Internet,Hatboro,Pennsylvania,19040,Solved,No,Internet Speed,Resolved,throttle of my internet access speeds by comcast
356538,Comcast Overcharge for Internet Service for over One Year,22-06-2015,22-Jun-15,4:43:57 PM,Customer Care Call,Hatfield,Pennsylvania,19440,Solved,Yes,Billing/Charges,Resolved,comcast overcharge for internet service for over one year
375750,"Not receiving refund of service from Comcast, for over 90 days",30-06-2015,30-Jun-15,5:57:02 PM,Internet,Hatfield,Pennsylvania,19440,Open,No,Service/Network,Unresolved,not receiving refund of service from comcast for over  days
238291,Unfair and Deceptive Trade Practices,15-04-2015,15-Apr-15,9:27:39 PM,Internet,Hattiesburg,Mississippi,39402,Closed,No,Other/Technical,Unresolved,unfair and deceptive trade practices
248207,Comcast Bill Internet Usage,21-04-2015,21-Apr-15,3:22:13 PM,Internet,Hattiesburg,Mississippi,39402,Closed,Yes,Billing/Charges,Unresolved,comcast bill internet usage
286995,Comcast Data Cap,13-05-2015,13-May-15,3:04:28 AM,Customer Care Call,Hattiesburg,Mississippi,39402,Open,No,Other/Technical,Unresolved,comcast data cap
308968,Over Billing Issues,27-05-2015,27-May-15,11:25:53 AM,Customer Care Call,Hattiesburg,Mississippi,39402,Solved,No,Billing/Charges,Resolved,over billing issues
360298,Comcast Billing Practices,23-06-2015,23-Jun-15,10:10:39 PM,Customer Care Call,Haverhill,Florida,33417,Pending,No,Billing/Charges,Unresolved,comcast billing practices
361840,high payment,24-06-2015,24-Jun-15,1:08:24 PM,Internet,Havre De Grace,Maryland,21078,Solved,No,Other/Technical,Resolved,high payment
361112,Comcast Support,24-06-2015,24-Jun-15,10:02:10 AM,Customer Care Call,Hayward,California,94542,Solved,No,Customer Service,Resolved,comcast support
370392,Comcast Internet/Cable contacted them over the phone and chat,27-06-2015,27-Jun-15,6:45:28 PM,Internet,Hayward,California,94544,Solved,No,Customer Service,Resolved,comcast internetcable contacted them over the phone and chat
294686,Comcast Usage Data Plan,18-05-2015,18-May-15,11:54:20 AM,Internet,Hendersonville,Tennessee,37075,Solved,No,Other/Technical,Resolved,comcast usage data plan
373658,Comcast Data Usage Cap/Limit,29-06-2015,29-Jun-15,8:48:35 PM,Customer Care Call,Hendersonville,Tennessee,37075,Pending,No,Other/Technical,Unresolved,comcast data usage caplimit
235196,Cable,14-04-2015,14-Apr-15,3:43:01 PM,Customer Care Call,Henrico,Virginia,23231,Closed,No,Other/Technical,Unresolved,cable
342417,Charges,15-06-2015,15-Jun-15,10:10:20 PM,Customer Care Call,Hermitage,Tennessee,37076,Open,No,Billing/Charges,Unresolved,charges
340359,Comcast data caps,15-06-2015,15-Jun-15,3:26:03 AM,Customer Care Call,Hermitage,Tennessee,37076,Solved,No,Other/Technical,Resolved,comcast data caps
342685,Comcast Data Usage Cap,16-06-2015,16-Jun-15,9:57:49 AM,Internet,Hermitage,Tennessee,37076,Solved,No,Other/Technical,Resolved,comcast data usage cap
306165,comcast keeps charging for me for over the limit internet - when says we have unlimited,25-05-2015,25-May-15,7:51:25 PM,Internet,Hernando,Mississippi,38632,Solved,No,Other/Technical,Resolved,comcast keeps charging for me for over the limit internet  when says we have unlimited
371221,Data overage charges,28-06-2015,28-Jun-15,7:07:28 PM,Customer Care Call,Hernando,Mississippi,38632,Open,No,Billing/Charges,Unresolved,data overage charges
225777,No Internet,04-09-2015,04-Sep-15,9:40:11 AM,Customer Care Call,Hialeah,Florida,33012,Closed,No,Other/Technical,Unresolved,no internet
225684,Continues services interruptions causing losses to my business,04-09-2015,04-Sep-15,7:17:23 AM,Customer Care Call,Hialeah,Florida,33013,Closed,No,Service/Network,Unresolved,continues services interruptions causing losses to my business
298804,Comcast blocking services,20-05-2015,20-May-15,11:27:12 AM,Internet,Hialeah,Florida,33012,Solved,No,Service/Network,Resolved,comcast blocking services
228155,Fake charges,04-10-2015,04-Oct-15,9:53:24 AM,Internet,Hialeah Gardens,Florida,33018,Closed,No,Billing/Charges,Unresolved,fake charges
249245,Billing Issues/Service Issues,21-04-2015,21-Apr-15,10:56:32 PM,Internet,Highlands Ranch,Colorado,80130,Closed,No,Billing/Charges,Unresolved,billing issuesservice issues
359219,Comcast Charging Fee without warning,23-06-2015,23-Jun-15,4:21:41 PM,Internet,Hillsboro,Oregon,97124,Solved,No,Billing/Charges,Resolved,comcast charging fee without warning
321631,Comcast service levels,06-03-2015,06-Mar-15,4:22:04 PM,Internet,Hillsborough,California,94010,Open,No,Service/Network,Unresolved,comcast service levels
357880,One Sided Contracts,23-06-2015,23-Jun-15,11:43:14 AM,Internet,Hillsborough,New Jersey,8844,Solved,No,Other/Technical,Resolved,one sided contracts
340344,Comcast Fraudulent Charges,15-06-2015,15-Jun-15,12:58:28 AM,Customer Care Call,Hiram,Georgia,30141,Solved,No,Billing/Charges,Resolved,comcast fraudulent charges
348204,comcast data useage caps and charges,18-06-2015,18-Jun-15,10:35:27 AM,Customer Care Call,Hiram,Georgia,30141,Solved,No,Billing/Charges,Resolved,comcast data useage caps and charges
228511,Comcast cable unauthorized charges,04-10-2015,04-Oct-15,11:58:45 AM,Customer Care Call,Hixson,Tennessee,37343,Closed,No,Billing/Charges,Unresolved,comcast cable unauthorized charges
228514,Comcast cable unauthorized charges,04-10-2015,04-Oct-15,11:59:28 AM,Internet,Hixson,Tennessee,37343,Closed,No,Billing/Charges,Unresolved,comcast cable unauthorized charges
343049,comcast fraudulent pricing and practices,16-06-2015,16-Jun-15,11:55:45 AM,Customer Care Call,Hobart,Indiana,46342,Solved,No,Billing/Charges,Resolved,comcast fraudulent pricing and practices
359438,Comcast and competition,23-06-2015,23-Jun-15,5:13:06 PM,Internet,Hoffman Estates,Illinois,60192,Solved,No,Other/Technical,Resolved,comcast and competition
274483,Comcast/earthlink,05-05-2015,05-May-15,4:36:52 PM,Internet,Hoirn Lake,Mississippi,38637,Solved,No,Other/Technical,Resolved,comcastearthlink
350621,Speed Throttling,18-06-2015,18-Jun-15,8:48:58 PM,Customer Care Call,Holladay,Utah,84117,Open,No,Internet Speed,Unresolved,speed throttling
361366,Charged double/Speeds throttled,24-06-2015,24-Jun-15,11:09:20 AM,Internet,Holland,Michigan,49423,Solved,No,Billing/Charges,Resolved,charged doublespeeds throttled
366714,Comcast Rate Hike,25-06-2015,25-Jun-15,6:19:40 PM,Customer Care Call,Holland,Michigan,49423,Solved,No,Other/Technical,Resolved,comcast rate hike
359054,Internet speed,23-06-2015,23-Jun-15,3:47:31 PM,Customer Care Call,Holly,Michigan,48442,Solved,No,Internet Speed,Resolved,internet speed
233627,COMCAST XFINITY,13-04-2015,13-Apr-15,10:08:42 PM,Internet,Hollywood,Florida,33009,Closed,No,Other/Technical,Unresolved,comcast xfinity
278221,Internet Cable Alarm,05-07-2015,05-Jul-15,1:12:12 PM,Customer Care Call,Hollywood,Florida,33019,Closed,No,Other/Technical,Unresolved,internet cable alarm
278286,Phone Internet Cable Alarm,05-07-2015,05-Jul-15,1:30:49 PM,Internet,Hollywood,Florida,33019,Closed,No,Other/Technical,Unresolved,phone internet cable alarm
305865,comcast service overcharge for internet and phone,25-05-2015,25-May-15,1:50:01 PM,Internet,Hollywood,Florida,33019,Solved,No,Billing/Charges,Resolved,comcast service overcharge for internet and phone
331835,billing and internet connection,06-09-2015,06-Sep-15,10:41:14 PM,Internet,Hollywood,Florida,33021,Solved,No,Billing/Charges,Resolved,billing and internet connection
360555,Comcast internet price high,23-06-2015,23-Jun-15,11:45:11 PM,Customer Care Call,Hollywood,Florida,33024,Solved,No,Other/Technical,Resolved,comcast internet price high
232905,Comcast,13-04-2015,13-Apr-15,4:41:19 PM,Customer Care Call,Hollywood Beach,Florida,33019,Closed,No,Other/Technical,Unresolved,comcast
305108,Comcast refuses to service address,23-05-2015,23-May-15,9:44:33 PM,Internet,Homeland,Florida,33847,Closed,No,Service/Network,Unresolved,comcast refuses to service address
262834,Overcharge/ promo end,28-04-2015,28-Apr-15,7:53:50 PM,Customer Care Call,Homestead,Florida,33033,Closed,Yes,Billing/Charges,Unresolved,overcharge promo end
272785,"Hang-ups, Lies, Bill more than 2x higher & more",05-04-2015,05-Apr-15,8:51:23 PM,Customer Care Call,Homestead,Florida,33030,Closed,No,Billing/Charges,Unresolved,hangups lies bill more than x higher  more
369319,Lies and deception,26-06-2015,26-Jun-15,8:19:37 PM,Internet,Homestead,Florida,33092,Solved,No,Other/Technical,Resolved,lies and deception
362852,Comcast Refuses to Refund Deposit According to Initial Terms,24-06-2015,24-Jun-15,5:02:55 PM,Internet,Hopkins,Minnesota,55343,Solved,No,Other/Technical,Resolved,comcast refuses to refund deposit according to initial terms
289924,Comcast Data Caps,14-05-2015,14-May-15,1:38:45 PM,Internet,Horn Lake,Mississippi,38637,Solved,No,Other/Technical,Resolved,comcast data caps
359979,Data Cap,23-06-2015,23-Jun-15,7:55:57 PM,Internet,Horn Lake,Mississippi,38637,Pending,No,Other/Technical,Unresolved,data cap
231729,comcast contract problem,13-04-2015,13-Apr-15,10:28:49 AM,Internet,Houston,Texas,77049,Closed,No,Other/Technical,Unresolved,comcast contract problem
257575,intermittent service,26-04-2015,26-Apr-15,9:05:55 AM,Internet,Houston,Texas,77079,Closed,No,Service/Network,Unresolved,intermittent service
228467,Comcast-Overcharges,04-10-2015,04-Oct-15,11:48:04 AM,Internet,Houston,Texas,77049,Closed,No,Billing/Charges,Unresolved,comcastovercharges
235672,COMCAST,14-04-2015,14-Apr-15,6:25:32 PM,Internet,Houston,Texas,77076,Closed,No,Other/Technical,Unresolved,comcast
254754,MONTHLY BILL,24-04-2015,24-Apr-15,10:31:56 AM,Internet,Houston,Texas,77083,Closed,No,Billing/Charges,Unresolved,monthly bill
259151,"Deceptive business practice with ""Service Protection Plan""",27-04-2015,27-Apr-15,2:17:44 PM,Customer Care Call,Houston,Texas,77025,Closed,No,Service/Network,Unresolved,deceptive business practice with service protection plan
266346,Billing Error,30-04-2015,30-Apr-15,12:59:17 PM,Internet,Houston,Texas,77084,Closed,Yes,Billing/Charges,Unresolved,billing error
290828,Unreliable Service,14-05-2015,14-May-15,6:44:00 PM,Customer Care Call,Houston,Texas,77227,Solved,No,Service/Network,Resolved,unreliable service
303252,Billing and threats,22-05-2015,22-May-15,12:19:37 PM,Customer Care Call,Houston,Texas,77021,Solved,No,Billing/Charges,Resolved,billing and threats
312890,Horrible Internet Speed not what I pay for,29-05-2015,29-May-15,7:01:05 AM,Customer Care Call,Houston,Texas,77045,Open,No,Internet Speed,Unresolved,horrible internet speed not what i pay for
315608,Comcast Service Failure,31-05-2015,31-May-15,10:56:25 AM,Internet,Houston,Texas,77033,Pending,No,Service/Network,Unresolved,comcast service failure
322517,Incomplete billing cycle,06-04-2015,06-Apr-15,12:16:25 AM,Internet,Houston,Texas,77035,Closed,No,Billing/Charges,Unresolved,incomplete billing cycle
326349,Internet System Reliability,06-05-2015,06-May-15,8:59:07 PM,Customer Care Call,Houston,Texas,77019,Solved,No,Other/Technical,Resolved,internet system reliability
331890,Faulty Bill for More Profit,06-09-2015,06-Sep-15,11:44:40 PM,Internet,Houston,Texas,77033,Closed,No,Billing/Charges,Unresolved,faulty bill for more profit
338384,Comcast - Overcharging/Unnecessary Charges,06-12-2015,06-Dec-15,8:26:02 PM,Customer Care Call,Houston,Texas,77090,Solved,No,Billing/Charges,Resolved,comcast  overchargingunnecessary charges
348900,Throttling by Comcast,18-06-2015,18-Jun-15,1:43:00 PM,Internet,Houston,Texas,77057,Pending,No,Other/Technical,Unresolved,throttling by comcast
357816,Billed for internet service that was never installed,23-06-2015,23-Jun-15,11:24:06 AM,Internet,Houston,Texas,77008,Open,Yes,Billing/Charges,Unresolved,billed for internet service that was never installed
358688,Billing and New Account Issues,23-06-2015,23-Jun-15,2:34:56 PM,Customer Care Call,Houston,Texas,77096,Open,No,Billing/Charges,Unresolved,billing and new account issues
360673,Comcast high prices and throttling speeds,24-06-2015,24-Jun-15,12:57:49 AM,Customer Care Call,Houston,Texas,77039,Solved,No,Internet Speed,Resolved,comcast high prices and throttling speeds
360698,Comcast Predatory Pricing forcing purchase of cable.,24-06-2015,24-Jun-15,1:17:10 AM,Internet,Houston,Texas,77058,Solved,No,Billing/Charges,Resolved,comcast predatory pricing forcing purchase of cable
